,Country Name,Country Code,Indicator Name,Indicator Code,2006,2009,2012,2015
119525,Argentina,ARG,PISA: Distribution of Science Scores: 10th Percentile Score,LO.PISA.SCI.P10,258.94815829332697,270.75718015665797,297.42634,328.9245
119526,Argentina,ARG,PISA: Distribution of Science Scores: 25th Percentile Score,LO.PISA.SCI.P25,324.42647046585,334.20068185156504,350.26108,375.9618
119527,Argentina,ARG,PISA: Distribution of Science Scores: 50th Percentile Score,LO.PISA.SCI.P50,391.243901809767,400.838520183371,405.632004985595,431.4276
119528,Argentina,ARG,PISA: Distribution of Science Scores: 5th Percentile Score,LO.PISA.SCI.P05,218.012557262654,227.86273778440898,261.5069,302.996
119529,Argentina,ARG,PISA: Distribution of Science Scores: 75th Percentile Score,LO.PISA.SCI.P75,461.44417469015406,471.465870943678,464.32302000000004,486.6388
119530,Argentina,ARG,PISA: Distribution of Science Scores: 90th Percentile Score,LO.PISA.SCI.P90,519.630541531018,530.417754569191,513.37186,536.327
119531,Argentina,ARG,PISA: Distribution of Science Scores: 95th Percentile Score,LO.PISA.SCI.P95,554.710206924501,563.763521074227,542.5028,566.6393
119532,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0.FE,41.342358559576795,39.1210189798051,37.7629299922425,29.561206534443603
119533,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1.FE,24.659267227786998,26.4764415518179,31.9618464873031,30.3311105591922
119534,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2.FE,19.9108644776337,20.576471972480398,20.627772714444,25.5084038042731
119535,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3.FE,9.71835185708981,10.3400559382667,8.30409342705307,11.1846264732154
119536,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4.FE,3.28179833184864,2.83924486104645,1.21910872684963,3.04691239565827
119537,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5.FE,0.9142715658313951,0.579797771760246,0.12424865210766801,0.34499334562647804
119538,Argentina,ARG,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6.FE,0.17308798023267902,0.0,0.0,0.0227468875910237
119540,Argentina,ARG,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A.FE,21.6802734960519,24.2892864509749,26.7015407261828,24.324743804531003
119542,Argentina,ARG,PISA: Female 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2.FE,24.1286806447539,27.4458648661383,30.3898536224127,32.4898243896457
119543,Argentina,ARG,PISA: Female 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3.FE,17.850271962318498,18.6731812506828,17.525561602447,21.797035620686103
119544,Argentina,ARG,PISA: Female 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4.FE,6.949025975324219,7.354955130524889,5.457179823239009,6.938439859063309
119545,Argentina,ARG,PISA: Female 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5.FE,1.1475480355508703,1.12067511209972,0.659379753601675,1.01871512422947
119546,Argentina,ARG,PISA: Female 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6.FE,0.0,0.0911588383803101,0.0821565329752447,0.0519789126470087
119548,Argentina,ARG,PISA: Female 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A.FE,27.7957890075314,27.8879127450425,30.6759795158227,29.8988668934119
119550,Argentina,ARG,PISA: Female 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2.FE,26.0343761016512,27.943804869656102,31.1740093119802,34.48679519212
119551,Argentina,ARG,PISA: Female 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3.FE,14.8616441792415,15.7440977935534,16.097041327809,18.1333446331713
119552,Argentina,ARG,PISA: Female 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4.FE,4.635715923650941,4.403000881721701,3.0317927202539,4.20756371961657
119553,Argentina,ARG,PISA: Female 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5.FE,0.458133829093677,0.5553185862243989,0.20842422243898,0.38102789577132895
119554,Argentina,ARG,PISA: Female 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6.FE,0.0,0.0586943670184838,0.00361838148994309,0.0165904635096713
119555,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0.MA,37.25597783702,34.921367821500695,31.8255119926616,23.4678094812178
119556,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1.MA,24.79950861465,26.264687405534396,31.2281135520657,28.4069368102765
119557,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2.MA,21.0345480635963,21.0094093878145,23.8451059934625,26.485273815334896
119558,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3.MA,11.6075194746996,11.518568916193399,10.250191598410302,14.9038710990066
119559,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4.MA,4.31120654287962,5.180815214340389,2.42077418826863,5.424990320330569
119560,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5.MA,0.9032219719647511,1.0411167614610999,0.417108735282565,1.1852986762583702
119561,Argentina,ARG,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6.MA,0.08801749518980699,0.0640344931554027,0.013193939848648,0.125819797575336
119563,Argentina,ARG,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A.MA,22.5014832509875,25.958918562873002,28.7716090816055,27.2226448388642
119565,Argentina,ARG,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2.MA,19.2361491905069,23.041437860751,23.9679839539272,28.780486027207104
119566,Argentina,ARG,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3.MA,10.2319913602736,12.8779826133535,11.5216442277175,18.407801914874398
119567,Argentina,ARG,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4.MA,3.07055216127236,4.520040999463309,2.48084277365983,5.80902242735937
119568,Argentina,ARG,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5.MA,0.0,0.67711808063692,0.302864244967522,0.783486903654913
119569,Argentina,ARG,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6.MA,0.0,0.0,0.0292124676538916,0.0620755264556414
119571,Argentina,ARG,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A.MA,28.0569914033107,26.430704347530398,31.423922714374598,26.3840279927064
119573,Argentina,ARG,PISA: Male 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2.MA,25.1066708587846,25.2597570347852,31.025665618757895,33.8273583660389
119574,Argentina,ARG,PISA: Male 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3.MA,12.235143030438499,15.018796258418801,13.404413874918498,22.261599726925503
119575,Argentina,ARG,PISA: Male 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4.MA,3.4460116854736604,5.3215791796581104,2.9766133541012203,6.4407205899523605
119576,Argentina,ARG,PISA: Male 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5.MA,0.413591667076673,0.688066936402591,0.270748580857952,1.00883116848362
119577,Argentina,ARG,PISA: Male 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6.MA,0.0236443538640805,0.0,0.0021978697980102897,0.0382640187077446
119578,Argentina,ARG,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,381.253911744596,388.068128318725,388.43170990714106,409.0333
119579,Argentina,ARG,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,375.18511038279297,383.234836538462,381.703703035251,400.44311605561205
119580,Argentina,ARG,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,388.073409558528,393.671847561458,395.557311566371,418.38836086552203
119581,Argentina,ARG,PISA: Mean performance on the reading scale,LO.PISA.REA,373.723771602817,398.26087999149695,395.97912270216796,425.3031
119582,Argentina,ARG,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,399.105551971482,415.178249870315,414.251513601116,432.95807959441004
119583,Argentina,ARG,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,345.20232471095596,378.646878719441,376.62691611461304,416.966607209736
119584,Argentina,ARG,PISA: Mean performance on the science scale,LO.PISA.SCI,391.243901809767,400.838520183371,405.632004985595,432.2262
119585,Argentina,ARG,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,397.28370873015297,404.436219988575,408.88876008462404,424.994351346692
119586,Argentina,ARG,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,384.456984981442,396.667346468948,402.18279038473395,440.10202969800696
130483,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0,3.2832292005532495,5.10999947984537,6.13248246387668,7.57804279320231
130484,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1,9.68396590751086,10.7635533750248,13.5346632038051,14.3964295531337
130485,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2,20.5323553518279,20.254170296705002,21.93059405828,22.629673783042804
130486,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3,26.925792666193104,25.7689859684796,24.568626260665102,25.3885535215725
130487,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4,23.1553781759311,21.6775542657314,19.023912120938803,18.6660816192241
130488,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5,12.1165038333254,11.9371745275951,10.5150423597442,8.637793209446269
130489,Australia,AUS,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6,4.30277486465841,4.488562086618651,4.29467953269017,2.7034255203784103
130491,Australia,AUS,PISA: 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A,9.616750132989349,9.96362811985257,10.1858090050364,11.9921877532318
130493,Australia,AUS,PISA: 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2,21.0303985941997,20.4193650270269,21.621621433831603,21.353131486252
130494,Australia,AUS,PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,30.063384661123,28.4983268441882,29.101770506602396,27.5105105572133
130495,Australia,AUS,PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,24.895236387754398,24.066488585113202,23.3365040254274,22.0325576521241
130496,Australia,AUS,PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,9.22407275581036,10.671470739922599,9.79826371120126,9.03580240830707
130497,Australia,AUS,PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,1.39090238688347,2.09472448760201,1.9493764347451201,2.00052636705862
130498,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0,1.0,1.0,1.0,0.5647179783184921
130499,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A,9.822705230916,9.156625232329962,10.214972884096,12.8268263452026
130500,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B,3.0,3.0,3.0,4.253814958949641
130501,Australia,AUS,PISA: 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2,20.2218966807966,19.978198113220397,21.492784264778106,21.5677238307358
